1000,2000,0,32.859,392.93545,102.32370,1.522,1.516
1000,3000,0,36.280,321.55055,110.56335,1.600,1.516
2000,1000,0,32.856,189.20020,97.44795,1.600,1.522
2000,1000,0,32.856,189.20170,97.45260,1.600,1.522
2000,3000,0,36.896,257.84630,108.55990,1.467,1.522
2000,3000,0,36.896,257.84810,108.55400,1.467,1.522
3000,1000,0,36.315,224.84410,88.96775,1.600,1.467
3000,2000,0,36.896,164.87600,91.44740,1.522,1.467
